Lat,Long,Month,Day,Year,"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
-66.003,-67.969,1,20,2003,0.253,NaN,0,0.182,0.023,0.068,0,0.022,0.003
-67.83535,-68.88636667,2,1,1999,1.0917,NaN,0.0266,0.0395,0.0127,0.496,0.0255,0.0266,0
-64.78111667,-64.07261667,1,11,1997,3.1113,NaN,0.0662,0.5837,0.091,0.2638,0,0.1356,0.024
-64.91666667,-35.26666667,1,22,2005,1.1303,NaN,0.0176,0,0.0254,0.5873,0,0.0197,0
-64.20966667,-66.25916667,1,12,1996,0.786,NaN,0.0215,0.0779,0.0936,0.1974,0.015,0.0179,0
-64.89533333,-64.1785,1,18,1996,6.9806,NaN,0.1147,0,0,5.3121,0,0.1357,0
-65.285,-64.2895,1,22,1996,5.9283,NaN,0.3386,0.0866,0,2.2638,0,0.5979,0
-64.4635,-64.63766667,1,22,1996,2.9882,NaN,0.2039,0.1502,0.0979,0.8032,0.1146,0.2419,0.0686
-65.87633333,-68.281,1,27,1996,0.5926,NaN,0,0.0803,0.0958,0.2276,0.159,0.0528,0
-68.317,-68.32466667,2,2,1996,3.7121,NaN,0.0993,0.0168,0,1.3269,0,0.0137,0
34.3137,-120.812,5,11,2006,3.9672,0.0001,0.1018,0.1418,0.0392,1.6774,0.1903,0.042,0.0128
34.2925,-120.878,5,12,2006,5.5673,0.0001,0.1177,0.2886,0.0638,2.5767,0.3861,0.0821,0.0292
34.2861,-120.978,5,13,2006,4.9635,0.0001,0.1504,0.2405,0.0503,2.012,0.3446,0.0916,0.0224
38.6498,-74.9652,7,3,1993,4.891,NaN,0.188,0,0,1.782,0.207,0.169,0.051
36.998,-75.9975,7,6,1993,3.973,NaN,0.252,0,0,1.793,0,0.085,0.348
36.998,-75.9975,7,6,1993,4.238,NaN,0.173,0,0,2.013,0.018,0.05,0.309
36.8325,-75.9178,4,2,1994,53.545,NaN,0,0,0,20.761,0.529,0.132,0
-77.00783333,171.8258333,2,3,2002,0.94095,NaN,NaN,0.605169252,0.022143661,1.829677498,0.028261854,NaN,NaN
-77.502,-178.0046667,2,5,2002,0.54778,NaN,NaN,0.383067711,0.020596916,1.317336266,0.035904151,NaN,NaN
-77.54083333,-176.6833333,2,6,2002,0.90276,NaN,NaN,0.360224921,0.038815384,1.750133018,0.036600807,NaN,NaN
-77,172.8333333,12,28,2003,2.93545,NaN,NaN,5.93444183,0.06536377,1.585790031,0,NaN,NaN
-77.76558333,-178.9537833,2,4,2004,0.76553,NaN,NaN,0.25083434,0.021721027,2.525457986,0.035867532,NaN,NaN
-77.46081667,177.9406833,2,5,2004,2.37844,NaN,NaN,1.252661111,0.025345932,8.361108668,0.138021873,NaN,NaN
-76.99761667,172.822,12,20,2004,4.04706,NaN,NaN,0.682626459,0.046582095,11.90607676,0,NaN,NaN
-77.66738333,179.9928833,12,22,2004,4.27696,NaN,NaN,0.189915619,0.019562023,4.082686862,0.855514467,NaN,NaN
-77.8651,-177.8729167,12,22,2004,6.5515,NaN,NaN,0.52165651,0.021486773,3.868684802,0.1842438,NaN,NaN
-77.16468333,-179.9970667,12,23,2004,5.16214,NaN,NaN,0.142932398,0.013488107,3.38625468,0.214362637,NaN,NaN
-77.46313333,177.9319833,1,29,2005,0.06289,NaN,NaN,0.264939091,0.022070663,0.139463113,0.010940317,NaN,NaN
-77.09111667,173.8172833,1,29,2005,0.27727,NaN,NaN,0.082061289,0.012559087,0.850793206,0.014689956,NaN,NaN
-77.86523333,-177.8765333,1,30,2005,0.60417,NaN,NaN,0.582780764,0.008480699,0.072476902,0.011407849,NaN,NaN
42.25468,-20.0313,9,28,1995,0.15585,0.03385,0.00745,0.02337,0.00763,0,0,0.0115,0.05844
-2.23606,-24.99911,5,29,2003,0.07127,0.02067,NaN,0.01804,0.00682,0.0076,0.00286,0.00028,0.03305
-35.61984,-34.35483,10,8,2003,0.4011,0.0191,0.03428,0.15512,0.06939,0.03101,0.01663,0.00084,0.05074
-0.10135,-24.99662,5,14,2004,0.08946,0.04946,0.00383,0.0126,0.00351,0.00398,0.00267,0.0004,0.04392
7.28897,-27.78171,5,16,2004,0.11382,0.05382,0.01263,0.01974,0.0048,0.00545,0.00361,0.00057,0.08145
-32.79098,-46.11712,10,14,1996,0.46326,0.09326,0.08527,0.10914,0.04882,0.02529,0.01015,0.01061,0.0761
48.97771,-9.2501,6,4,1999,0.773,0,0.15517,0.20059,0.05763,0.12251,0.04148,0.07262,0
-61.5435,65.229,1,13,2006,0.00717,NaN,0,0.001366621,0,0.002266056,0.000350112,0.001129956,0.000427025
-66.115,79.965,1,1,1996,0.04326,NaN,0,0.028027568,0.005574682,0.034919552,0,0,0
-62.3335,79.99866667,2,24,2006,0.02242,NaN,0.000431021,0.003574338,0.001291672,0.01816224,0.0003598,0.000829704,0.00415045
-66.278,-66.627,2,1,2006,4.7915,NaN,0.1482,0.0981,0.0166,4.3694,0.1436,0,0.0259
-67.381,-70.901,1,21,2001,0.5164,NaN,0,0.163835025,0.394436048,4.170914339,NaN,0.029079075,0
-64.481,-65.989,1,10,2006,2.0052,NaN,0.0202,0.0409,0.1153,1.0962,0.1432,0.0141,0.0034
-65.21255,-64.128,1,26,1994,0.55454,NaN,0.029026,0.072058,0.012174,0.065649,0,0,0
-66.002,-67.973,1,17,2006,5.4347,NaN,0,0.1502,0.0595,4.9534,0.0756,0.0223,0.023
-65.357,-66.465,1,15,2001,1.41713,NaN,0.111304279,0.335829949,0.291936924,2.921001273,NaN,0.050446156,0.0078233
-29.13,16.03,10,15,2002,15.193,0,NaN,0.119,0,9.813,0.258,0.111,0.034
-76.1552,163.3735,2,6,1997,1.5814,NaN,0.0376,0,0,0.0949,0.0778,0.0884,0
-76.505,172.0068,11,30,1997,2.7205,NaN,0.1145,1.2203,0.0457,0.3068,0,0.0514,0
22.8,-158,5,27,2006,0.082,0.023,0.002,0.007,0.003,0.005,0.001,NaN,0.042
22.8,-158,6,14,2006,0.086,0.028,0.001,0.008,0.002,0.003,0.001,NaN,0.062
14.8983,66.891,7,25,1995,0.577,0.084,0.058,0.227,0.063,0.074,0.007,0.005,0.066
12.0666,65.0012,8,31,1995,0.255,0.004,0.024,0.089,0.034,0.023,0.004,0.002,0.041
21.8312,62.3985,8,20,1995,0.783,0,0.112,0.174,0.026,0.159,0.035,0.011,0.112
17.3007,67.9328,12,7,1995,0.202,0.055,0.021,0.058,0.019,0.007,0.005,0,0.065
7.97709,67.01781,9,19,1994,0.21059,0.03639,0.00862,0.0547,0.01228,0.03072,NaN,NaN,0.0395
24.8641,57.21259,8,29,1994,0.26077,0.04057,0.02079,0.05477,0.00995,0.01822,0.00515,NaN,0.08221
19.51547,58.15789,9,9,1994,1.2143,NaN,0.13593,0.38801,0.08442,0.82736,0.0287,0.02261,0.06616
63.49864,-36.07836,10,8,2002,0.9173,NaN,0,0.54366,0.05633,0.20177,0.07006,0.00958,0.00215
63.49864,-36.07836,10,8,2002,0.9173,NaN,0,0.54366,0.05633,0.20177,0.07006,0.00958,0.00215
-64.81481333,-64.04336667,1,8,1999,4.35349,NaN,0.016885999,0.130469372,0.023011891,0.062111726,0.012301918,1.392312952,0.001603648
-64.815,-64.719,1,7,2003,1.034,NaN,0.006,0.11,0.02,0.058,0,0.378,0.009
-66.709,-72.431,1,30,2003,0.104,NaN,0.005,0.031,0.011,0.074,0,0.002,0.001
-64.333,-65.966,1,9,2004,0.212,NaN,0.01,0.159,0.07,0.227,0.056,0.022,0.004
-64.73391667,-68.00405,1,12,1999,0.3385,NaN,0.009,0.1017,0.0117,0.0569,0.0056,0.0052,0.0013
-67.90263333,-69.61738333,2,3,1997,0.4798,NaN,0.0368,0.112,0.0658,0.2295,0.0548,0.0952,0
-64.9,-5.266666667,1,23,2005,0.2937,NaN,0.0106,0.0134,0.0092,0.1531,0,0,0
-64.247,-71.222,1,31,1996,0.8568,NaN,0.011,0.0977,0.0284,0.0755,0.0472,0.1178,0
36.9998,-76.0502,4,4,1994,23.015,NaN,0,0,0,8.817,0.533,0.183,0
36.323,-76.0463,4,4,1994,40.301,NaN,0,0,0,17.888,1.051,0.246,0
40.06194,-20.01457,9,17,2003,0.03971,0.01271,0.00128,0.00708,0.00262,0.00117,0.00117,0,0.0296
38.16671,-24.7006,9,18,2003,0.0757,0.0237,0,0.00902,0.00528,0.01068,0.00126,0,0.03558
-48.00376,-55.87207,10,24,1996,0.3167,0,0.00797,0.00217,0.01251,0.08499,0.01118,0.00635,0.00145
44.301,-17.2,8,31,2001,0.08604,0.03104661,NaN,0.013456159,0.004345038,0,0.007929696,0,0.05670622
-66.00071667,69.99743333,2,19,2006,0.03404,NaN,0.000544508,0.00836485,0.002375809,0.02228358,0,0.001206165,0.001080995
-67.773,-69.942,1,26,2006,6.0781,NaN,0,0.109,0.0397,5.0258,0.0676,0.0175,0
-61.99911667,52.50876667,1,15,2006,0.01585,NaN,0.000482245,0.003134901,0.000460925,0.008422196,0.000943388,0.000608635,0.000326528
43.301,-19.2,9,6,2001,0.09549,0.03542361,NaN,0.016046463,0.005821588,0.003710741,0.004767877,0,0.054882302
-29.5,16.69,10,10,2002,32.088,0,NaN,0.104,0,20.573,1.344,0.161,0.133
-76.5045,176.0063,1,30,1997,3.9934,NaN,0.3859,3.0403,0.0708,0.2914,0.0971,0.0998,0
22.8,-158,4,11,1991,0.079,NaN,NaN,0.007,0.004,0.013,NaN,NaN,0.054
22.8,-158,8,4,2007,0.113,0.035,0.006,0.011,0.002,0.003,0.001,NaN,0.061
31.672,-64.174,11,20,2004,0.086,NaN,0.008,0.029,0.012,0.006,0.003,0.001,0.04
10.0823,64.9981,11,9,1995,0.096,0.038,0.008,0.014,0.005,0.002,0.001,0.001,0.088
19.38891,58.33912,9,9,1994,0.7912,NaN,0.12496,0.20526,0.02216,0.1676,0.00798,0.01592,0.16406
-68.39088,-84.82359,12,5,1992,0.64827,NaN,0.07413,0.04967,0.02004,0.20087,NaN,0.01169,NaN
62.74343,-36.58025,2,12,2001,0.0619,NaN,0.00838,0.01911,0.0084,NaN,0.00093,0.00105,NaN
64.6926,-35.55323,8,15,2002,0.8722,NaN,0,0.09883,0.02022,0.66402,0.0286,0.01244,0.01195
62.74343,-36.58025,2,12,2001,0.0619,NaN,0.00838,0.01911,0.0084,0.00896,0.00093,0.00105,0.0012
64.6926,-35.55323,8,15,2002,0.8722,NaN,0,0.09883,0.02022,0.66402,0.0286,0.01244,0.01195
-46.76666667,-64.05,1,24,1995,5.3823,NaN,0,0.0498,0,6.1363,0.0415,0.0749,0
-67.247,-71.226,2,7,1998,0.3716,NaN,0,0.0659,0.0212,0.0443,0.0045,0.0296,0
-68.16,-68.951,2,10,1998,5.2775,NaN,0.0264,0.1061,0.6497,1.2155,0.0129,0.0203,0
-68.15958333,-68.94476667,2,1,1999,9.6392,NaN,0.1418,0.2286,0,4.0434,0,0,0
-68.0355,-67.87466667,2,4,1996,16.5051,NaN,0.0446,0,0,5.1441,0,0,0
-43.19831,-45.30171,5,17,2003,0.21439,0.00829,NaN,0.11545,0.0406,0.01568,0.01175,0.00097,0.0197
39.44237,-21.54363,9,17,2003,0.04272,0.01272,0,0.01122,0.00363,0.00399,0.00128,0,0.03349
-39.40445,-53.30964,4,25,1996,0.40027,0.13707,0.10454,0.05729,0.03518,0.03664,0,0.00528,NaN
9.06206,-22.27737,10,3,1996,0.23473,0.08108,0.01087,0.03112,0.0064,0.00523,0.00647,0.00069,0.11471
-14.10821,-32.85495,5,6,1997,0.066,0.027,0.009,0.002,0,0,0,0,0.04
30.04854,-21.75695,5,17,1997,0.037,0.005,0.005,0.004,0,0,0,0,0.012
42.598,-18.005,9,1,2001,0.14066,0.03533223,NaN,0.026455277,0.007786861,0.003872524,0.0132642,0,0.06130389
-66.129,-67.655,1,17,2006,4.2485,NaN,0.0554,0.2584,0.061,5.6599,0.0968,0.0198,0.0204
43.3,-17.201,8,31,2001,0.06642,0.01871483,NaN,0.01127222,0.003132302,0,0,0,0.043167206
22.8,-158,10,8,2005,0.191,0.069,0.011,0.021,0.006,0.004,0.001,NaN,0.073
22.8,-158,1,26,2006,0.232,0.084,0.018,0.022,0.011,0.006,0.001,NaN,0.056
22.8,-158,1,30,2008,0.3,0.093,0.033,0.037,0.017,0.008,0.001,NaN,0.053
18.1163,58.0017,9,10,1995,0.431,0,0.03,0.093,0.055,0.115,0.024,0.003,0.011
22.4308,61.1738,8,19,1995,0.861,0,0.265,0.194,0.025,0.127,0.017,0.009,0.051
15.6334,62.768,9,3,1995,1.499,0,0.094,0.203,0.055,0.567,0.059,0.035,0.027
19.2822,60.32,11,23,1995,0.473,0.078,0.056,0.164,0.058,0.029,0.027,0.006,0.081
18.2662,67.5661,12,6,1995,0.338,0.018,0.036,0.131,0.035,0.035,0.005,0.004,0.104
48.44805,-17.47071,5,27,1990,1.9823,NaN,0.06231,1.50966,0.1988,0.34426,0.15219,NaN,NaN
57.5147,-33.78072,12,11,2001,0.1522,NaN,0.04093,0.03595,0.00858,NaN,0.0069,0.00186,NaN
57.5147,-33.78072,12,11,2001,0.1522,NaN,0.04093,0.03595,0.00858,0.01392,0.0069,0.00186,0.00762
-64.8165,-64.04016667,2,8,1996,18.3664,NaN,0.3394,0.3084,0,11.0984,0,0.0171,0
-65.12441667,-64.02328333,1,23,1999,1.6567,NaN,0.0185,0.062,0.0138,0.0593,0,0.5401,0
-64.91666667,-44.86666667,1,15,2005,2.7365,NaN,0.0557,0.1365,0.0503,0.2248,0,0.6075,0.0676
-66.11666667,-49.71666667,1,27,2005,0.5169,NaN,0.0118,0.115,0,0.7474,0.1505,0.0112,0
-67.37833333,-78.90083333,1,31,1996,0.5411,NaN,0.0151,0.0396,0.013,0.182,0.0282,0.0377,0
-68.30133333,-68.2905,2,3,1996,9.4714,NaN,0.0793,0.0413,0.009,3.3369,0.0314,0.0162,0.0377
-64.8165,-64.04016667,2,8,1996,18.3664,NaN,0.3394,0.3084,0,11.0984,0,0.0171,NaN
36.9676,-76.0139,7,27,2005,1.942,0.0001,NaN,0.0507,0.0001,0.6393,0.1742,0.0432,0.07
36.8345,-75.8143,4,2,1994,5.848,NaN,0.122,0,0,2.385,0,0.012,0
-30.30997,-43.42694,5,1,1996,0.10705,0.05665,0,0.0093,0.00444,0.0045,0,0,NaN
-6.47734,-29.26942,10,7,1996,0.09796,0.04976,0.04127,0.02555,0.0069,0.00341,0.00235,0,0.07915
-14.88922,-33.12127,10,9,1996,0.06092,0.02632,0,0.0126,0.00317,0.00262,0.00224,0,0.0544
-18.85625,-35.04865,10,10,1996,0.0695,0.0211,0,0.01882,0.00457,0.00382,0.00228,0,0.04685
10.05527,-21.93238,5,12,1997,0.26652,0.10552,0.02221,0.01423,0.00508,0.00645,0,0,0.12098
-28.85099,-38.31892,5,6,1999,0.07296,0.02996,0,0.02017,0.00665,0.00657,0,0,0.056
-18.99054,-23.04579,5,10,1999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.035
-66.763,-69.242,1,19,2006,3.5546,NaN,0,0.1002,0.1418,2.6171,0.0895,0.011,0.0082
-64.695,-65.03,1,11,2001,2.32514,NaN,0.174544641,0.497656233,0.354557237,3.165329172,NaN,0.034928768,0
-64.6,-38.93333333,1,9,2005,0.3129,NaN,0,0,0,0.199,0,0.0043,0
-65.792,-66.522,2,2,2006,7.4251,NaN,0,0.2096,0.0229,4.9568,0,0,0.0132
43.506,-17.345,2,10,2001,0.31546,0,NaN,0.07656528,0.033889619,0.0179232,0,0.005048871,0.03110394
-60.615,78.536,1,10,2006,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-62.665,39.9975,1,27,2006,0.51135,NaN,0.001479727,0.112356005,0.003813848,0.197472823,0.003082301,0.004746529,0.031990216
-65.85,-71.382,1,21,2006,0.4458,NaN,0,0.1611,0.0072,0.2911,0.0053,0.0014,0
-76.5027,173.9792,11,22,1997,1.5722,NaN,0.0517,0.9064,0.008,0.2632,0,0.029,0
15.3828,68.75,7,24,1995,0.718,0.047,0.074,0.115,0.029,0.161,0.005,0.005,0.102
18.516,57.3172,11,18,1995,0.306,0.128,0.034,0.088,0.036,0.02,0.008,0.003,0.085
17.52068,60.49696,9,11,1994,0.5517,NaN,0.02637,0.1316,0.05917,0.34477,0.02166,0.0083,0.01182
56.54885,-35.47758,11,11,2001,0.1936,NaN,0.04524,0.0535,0.01576,NaN,0.00827,0.00265,NaN
56.54885,-35.47758,11,11,2001,0.1936,NaN,0.04524,0.0535,0.01576,0.02338,0.00827,0.00265,0.00791
-46.76666667,-64.06666667,1,20,1995,9.4905,NaN,0.0387,0,0,5.7559,0.0123,0.006,0
-68.032,-69.204,1,26,2004,0.332,NaN,0.01,0,0.022,0.068,0,0.419,0
-64.985,-67.388,2,5,1998,0.2953,NaN,0,0.1225,0.0393,0.0657,0,0.0535,0
-66.567,-67.165,2,11,1998,0.371,NaN,0.0076,0.121,0.0383,0.0842,0.0179,0.0329,0
-66.58135,-72.73951667,2,1,1997,0.0515,NaN,0.0007,0.0124,0.0011,0.0084,0.0062,0.0011,0
-65.26666667,-51.46666667,1,18,2005,0.8647,NaN,0.0239,0.033,0,0.2139,0,0.1012,0
-66,-15.51666667,1,27,2005,1.0214,NaN,0.0135,0.0556,0.022,0.5251,0.0166,0.0026,0
-66.96666667,-55.18333333,1,31,2005,1.0645,NaN,0.0011,0.0477,0.1742,0.2998,0,0.0097,0
-64.86283333,-64.11166667,1,17,1996,32.082,NaN,0.3457,0.1887,0,16.8603,0,0.5067,0
47.01319,-19.98493,9,27,1995,0.25173,0.05903,0.01733,0.04962,0.02209,0.02011,0,0,0.04708
23.28306,-21.16342,10,3,1995,0.13072,0.04072,0,0.00752,0.00348,0,0,0.00878,0.08214
20.59739,-18.16025,9,23,2003,0.19438,0.05938,0.01047,0.0273,0.00876,0.01187,0.01173,0.00147,0.06779
20.08639,-20.64784,9,30,1996,0.38166,0.06246,0.02,0.06967,0.02992,0.0784,0.01111,0.00403,0.08831
-37.81313,-52.18911,10,16,1996,0.51879,0.03249,0.06869,0.12447,0.03909,0.02044,0.01471,0.00856,0.09328
1.89853,-25.62827,5,10,1997,0.21055,0.08555,0,0.00474,0,0,0,0,0.07952
41.63241,-10.80234,9,17,1998,0.22356,0.06856,0,0.0481,0.02377,0.01108,0.03926,0,0.14306
-30.72904,-42.28561,5,5,1999,0.08177,0.02877,0,0.02618,0.00838,0.00686,0,0,0.051
-7.63311,-14.49743,5,18,1999,0.07646,0.03546,0,0.01737,0.00418,0,0,0,0.081
39.597,-17.198,8,29,2001,0.05943,0.01757434,NaN,0.01388843,0.002725771,0,0,0,0.045054083
-64.50033333,79.99833333,2,26,2006,0.03138,NaN,0.001912392,0.006883812,0.005236732,0.015734933,0,0.000990038,0.000607215
-68.92233333,29.9985,1,23,2006,0.17443,NaN,0.003344631,0.078874308,0.008554277,0.056172245,0.000693721,0.002734081,0.015265571
-63.335,50.0005,2,3,2006,0.01548,NaN,0.000258629,0.001853899,0.000229783,0.007596887,0.000172652,0,0.000542457
43.6,-18,9,1,2001,0.08864,0.0303692,NaN,0.01142355,0.003036466,0,0,0,0.03994685
-64.609,-68.288,1,11,2006,0.4746,NaN,0.0591,0.0209,0.0481,0.1945,0.0296,0.0051,0
-64.895,-64.178,1,14,2006,0.9564,NaN,0.0585,0.0416,0.02,0.5047,0.0227,0.0016,0.0175
41.303,-16.406,8,27,2001,0.04079,0.0134607,NaN,0.005348499,0,0,0,0,0.026660737
44.5,-17.331,3,27,2001,0.74967,0,NaN,0.21482692,0.07514119,0.05391906,0.0181151,0.011256452,0.093066978
42,-19.2,9,7,2001,0.07736,0.03547442,NaN,0.008700645,0,0,0,0,0.042481151
-76.501,169.0023,12,11,1997,2.8088,NaN,0,1.7054,0.0623,0.3213,0,0.0281,0
17.2989,67.9366,7,24,1995,0.298,0.095,0.029,0.075,0.036,0.016,0.005,0.001,0.088
17.2384,59.756,12,21,1995,0.35,0.045,0.076,0.128,0.052,0.03,0.007,0.003,0.103
19.50203,58.15128,11,27,1994,0.90194,0.02464,0.1687,0.28838,0.03732,0.0979,0.00624,0.0395,0.15364
-64.81543333,-64.0411,11,23,2000,0.6174,NaN,0.068062143,0.239987063,0.262022602,0.758341932,NaN,0.050071386,0.004525345
-64.81491667,-64.04211667,12,8,2000,0.64569,NaN,0.07791186,0.107497809,0.802483225,1.120550901,NaN,0.042376014,0.005268982
-64.81505,-64.04085,1,2,2001,5.68216,NaN,0,0,0,15.08506452,NaN,0.0469836,0.024115475
-64.81453333,-64.04133333,1,10,2001,3.61001,NaN,0.111209691,0.171427551,0.223190925,5.913357709,NaN,0,0
-64.77895,-64.07133333,2,2,2001,1.3519,NaN,0,0,0,3.229422113,NaN,0.00867938,0.01489616
-64.77946667,-64.07346667,2,9,2001,1.76947,NaN,0,0.047327115,0.061490236,3.641678752,NaN,0.010125461,0.006013937
-64.8156,-64.03966667,2,19,2001,1.55344,NaN,0,0.081717269,0.272954679,2.585226569,NaN,0.083555637,0.012675374
-64.81546667,-64.03926667,3,12,2001,1.60926,NaN,0.060416382,0.152535218,1.000803121,2.119271675,NaN,0.02210927,0.007429483
-64.81561667,-64.03785,3,15,2001,1.55147,NaN,0.061874447,0.142587794,0.903681918,2.264528188,NaN,0.015929433,0.009962947
-64.81521667,-64.03916667,3,26,2001,1.55216,NaN,0.064025597,0.119067132,0.788820626,2.481419203,NaN,0.005685165,0.006256198
-46.76666667,-64.06666667,2,24,1995,9.3196,NaN,0.0359,0.0474,0,5.5455,0,0.1533,0
-64.7795,-64.07266667,3,15,1996,1.0645,NaN,0.0207,0.0664,0.075,0.7379,0.198,0.0262,0
-64.779,-64.072,1,5,1998,5.6272,NaN,0.0409,0.0332,0,0.0829,0,1.5614,0
-64.797,-64.071,2,23,1998,1.2819,NaN,0.0136,0.041,0.0532,0.0234,0,0.2402,0
-64.6954,-65.03073333,1,10,2000,1.32499,NaN,0.007377241,0.074110769,0.027600865,0.096675865,0.002497423,NaN,0.019739534
-65.111,-67.085,1,14,2003,0.295,NaN,0.021,0.122,0.022,0.099,0,0.021,0.003
-66.25555,-67.34713333,1,28,1999,1.4247,NaN,0.0255,0.1316,0.0481,0.1604,0,0.3231,0
-66.13111667,-67.65285,1,28,1999,0.6354,NaN,0.0134,0.1231,0.0514,0.1163,0.004,0.1269,0
-67.51363333,-70.59625,1,29,1999,1.2998,NaN,0.0233,0.1325,0.0965,0.2266,0.0022,0.0881,0
-65.96666667,-60.58333333,1,29,2005,0.2991,NaN,0,0.0786,0.0304,0.0951,0,0.0116,0
-64.57566667,-65.34383333,1,13,1996,4.6075,NaN,0.0779,0,0,0.1331,0,1.8166,0
-65.1175,-64.02516667,1,21,1996,17.7952,NaN,0.283,0,0,10.7405,0,0.1077,0
37.553,-75.284,5,12,2006,1.5034,0.0001,NaN,0.1371,0.0751,0.438,0.0162,0.0426,0.0967
45.65005,-18.52908,6,12,2003,0.6092,0,NaN,0.33783,0.06243,0.07384,0.05421,0.00147,0.00824
-66.50038333,40.0011,1,29,2006,0.01045,NaN,0.000518476,0.000566034,0,0.005163418,0.000675928,0.001108271,0
-8.31,-141.28,10,28,2004,0.2388,0.034259961,0.0284843,0.082591769,0.034646978,0.036169192,0.011096048,0,0.045633785
-61.42653333,67.78931667,1,13,2006,0.00928,NaN,0.000371914,0.001989405,0.00073584,0.005008725,0,0.001513244,0.000399767
42.033,-18,4,2,2001,0.75935,0,NaN,0.2572883,0.05934597,0.1155993,0.02636339,0.009121026,0.03690194
-76.5036,172.0034,1,29,1997,1.7547,NaN,0,1.5302,0.0436,0.1246,0.0319,0.0547,0
-76.4942,-178.0325,1,19,1997,2.3411,NaN,0.1069,1.3855,0.0178,0.1369,0.0762,0.1014,0
-76.5017,169.9843,12,11,1997,9.746,NaN,0.1482,6.4696,0.0697,0.8541,0,0.0696,0
31.588,-64.156,10,20,2000,0.021,NaN,0.005,0.009,0.003,0.002,0.001,0,NaN
31.664,-64.217,10,20,2004,0.067,NaN,0.003,0.008,0.003,0,0,0.002,0.03
9.9991,64.9,8,28,1995,0.162,0.098,0.003,0.031,0.006,0.008,0.001,0.001,0.085
9.9586,64.9048,8,28,1995,0.17,0.084,0.016,0.029,0.009,0.005,0.002,0,0.077
12.0382,64.9906,8,31,1995,0.272,0.003,0.188,0.09,0.035,0.025,0.004,0.001,0.035
16.033,61.9994,9,4,1995,0.968,0.001,0.053,0.204,0.065,0.187,0.018,0.009,0.044
15.6334,62.768,9,3,1995,1.49,0,0.094,0.204,0.055,0.569,0.061,0.035,0.03
48.4985,-17.80158,5,21,1990,1.6828,NaN,0.06261,1.16644,0.10628,0.33551,0.08512,NaN,NaN
-67.66087,-84.91725,12,8,1992,2.10824,NaN,0.02289,0.07527,0.03444,1.04565,NaN,0.00549,NaN
53.99178,-20.4762,12,13,2002,0.2072,NaN,0.03497,0.08244,0.03023,NaN,0.00579,0.00477,NaN
53.99178,-20.4762,12,13,2002,0.2072,NaN,0.03497,0.08244,0.03023,0.01545,0.00579,0.00477,0.00693
-65.624,-68.897,1,20,2003,0.276,NaN,0,0.186,0.023,0.063,0,0.018,0.003
-65.484,-66.15,2,2,1998,0.2242,NaN,0,0.0829,0.0123,0.0248,0,0.0933,0
-67.772,-69.943,2,8,1998,0.0841,NaN,0,0.0281,0.0202,0.0736,0,NaN,NaN
-65.97656667,-71.0768,1,14,1999,0.3347,NaN,0.0088,0.0846,0.0137,0.0799,0.005,0.0069,0.0006
-64.80173333,-64.1166,1,21,1997,0.8196,NaN,0.0177,0.1125,0.0231,0.1349,0.028,0.2033,0.0153
-64.89618333,-64.18083333,1,24,1997,0.5683,NaN,0.0162,0.0861,0.0156,0.0689,0.0138,0.1296,0.0063
-66.44811667,-73.03048333,2,1,1997,0.0534,NaN,0,0.0099,0.0037,0.0187,0.0055,0.0011,0.0055
-68.03035,-69.28643333,2,4,1997,2.108,NaN,0.0297,0.2462,0,0.9899,0,0.0152,0
-65.48333333,-46.15,1,26,2005,0.1562,NaN,0,0.0353,0,0.1021,0,0,0
-66.88333333,-30.53333333,1,28,2005,1.2466,NaN,0.0086,0.0442,0.0224,0.5991,0,0,0
-66.1,-55.16666667,1,29,2005,0.592,NaN,0,0.1546,0.0653,0.1882,0,0.0071,0
-64.85483333,-63.92166667,1,23,1996,7.6681,NaN,0.0901,0,0,5.6508,0,0.1451,0.1363
38.9973,-76.3768,5,3,1995,26.892,NaN,0,0,0,2.259,9.65,0.331,0.052
-37.79043,-37.61635,5,19,2003,0.12069,0.03209,NaN,0.03266,0.02614,0.00704,0.00237,0.00037,0.02954
43.04406,-19.62209,9,16,2003,0.09098,0.01998,0.0014,0.02455,0.00998,0.00557,0.00445,0,0.03345
22.16503,-21.56321,5,15,1997,0.655,0.255,0.059,0.21,0.009,0.009,0.006,0,0.202
-5.86446,-2.62518,5,29,1998,0.24937,0.10537,0,0.04172,0.0131,0.01808,0,0,0.09518
40.3,-18.401,9,5,2001,0.09187,0.04041245,NaN,0.007754686,0.003208672,0.003536132,0,0,0.05299441
-66.148,-66.321,1,31,2006,8.1543,NaN,0.3096,0.0934,0.0147,5.4715,0.1653,0,0.0166
-65.419,139.83,1,1,1996,0.01223,NaN,0.003780237,0.012097597,0.008122988,0.033710379,0,0,0
-64.574,-65.341,1,8,2006,2.037,NaN,0.0365,0.0325,0.0555,1.7944,0.1357,0.0143,0.0053
42.189,-19.013,9,23,2001,0.09915,0.04991748,NaN,0.010403042,0.003836014,0,0,0,0.05327802
